NIFTY50 WEEKLY TRADING ANALYSIS
Generated: 2026-09-21 23:08:20

BUY SIGNALS (547):
  ADANIPORTS.NS   | Price: 1824.00 | Entry: 1787.52 | Target: 2026.82 | Risk: LOW       
  NCC.NS          | Price:  137.13 | Target:  114.76 | Risk: LOW        | Conf: 100%
  ELECON.NS       | Price:  421.20 | Target:  359.81 | Risk: LOW        | Conf: 100%
  EMBDL.NS        | Price:   53.88 | Target:   44.56 | Risk: LOW        | Conf: 100%
  NSLNISP.NS      | Price:   42.60 | Target:   35.44 | Risk: LOW        | Conf: 100%
  RITES.NS        | Price:  207.23 | Target:  187.69 | Risk: LOW        | Conf: 100%
  CCL.NS          | Price: 1065.60 | Target:  922.28 | Risk: LOW        | Conf: 100%
  SAMMAANCAP.NS   | Price:  143.92 | Target:  122.41 | Risk: LOW        | Conf: 100%
  INGERRAND.NS    | Price: 4155.70 | Target: 3481.06 | Risk: LOW        | Conf: 100%
  INDIACEM.NS     | Price:  344.80 | Target:  301.82 | Risk: LOW        | Conf: 100%
  SBFC.NS         | Price:   92.36 | Target:   76.40 | Risk: LOW        | Conf: 100%
  RAILTEL.NS      | Price:  265.00 | Target:  231.80 | Risk: LOW        | Conf: 100%
  TITAGARH.NS     | Price:  837.65 | Target:  682.19 | Risk: LOW        | Conf: 80%
  JYOTHYLAB.NS    | Price:  195.07 | Target:  170.00 | Risk: LOW        | Conf: 100%
  J&KBANK.NS      | Price:  146.58 | Target:  128.52 | Risk: LOW        | Conf: 100%
  OLECTRA.NS      | Price: 1198.80 | Target: 1029.56 | Risk: LOW        | Conf: 100%
  GRINFRA.NS      | Price:  825.90 | Target:  708.26 | Risk: LOW        | Conf: 100%
  JUBLINGREA.NS   | Price:  624.90 | Target:  534.51 | Risk: LOW        | Conf: 100%
  SANOFI.NS       | Price: 3087.40 | Target: 2853.79 | Risk: LOW        | Conf: 100%
  SANOFICONR.NS   | Price: 4033.40 | Target: 3484.29 | Risk: LOW        | Conf: 100%
  EUREKAFORB.NS   | Price:  385.30 | Target:  323.71 | Risk: LOW        | Conf: 100%
  WAAREERTL.NS    | Price:  819.65 | Target:  735.44 | Risk: LOW        | Conf: 100%
  RELAXO.NS       | Price:  291.25 | Target:  235.40 | Risk: LOW        | Conf: 100%
  VIKRAMSOLR.NS   | Price:  165.42 | Target:  145.32 | Risk: LOW        | Conf: 80%
  TTML.NS         | Price:   35.73 | Target:   30.29 | Risk: LOW        | Conf: 100%
  CANFINHOME.NS   | Price:  778.50 | Target:  689.41 | Risk: LOW        | Conf: 100%
  BSOFT.NS        | Price:  280.40 | Target:  239.45 | Risk: LOW        | Conf: 100%
  JKTYRE.NS       | Price:  349.35 | Target:  315.85 | Risk: LOW        | Conf: 100%
  ZEEL.NS         | Price:   78.62 | Target:   62.65 | Risk: LOW        | Conf: 100%
  HFCL.NS         | Price:  215.71 | Target:  156.79 | Risk: LOW        | Conf: 100%
  SCI.NS          | Price:  277.05 | Target:  236.20 | Risk: LOW        | Conf: 100%
  SONATSOFTW.NS   | Price:  274.00 | Target:  219.04 | Risk: LOW        | Conf: 100%
  VESUVIUS.NS     | Price:  405.95 | Target:  356.97 | Risk: LOW        | Conf: 100%
  GENUSPOWER.NS   | Price:  310.75 | Target:  255.53 | Risk: LOW        | Conf: 100%
  RELINFRA.NS     | Price:   49.99 | Target:   43.03 | Risk: LOW        | Conf: 100%
  HEG.NS          | Price:  237.05 | Target:  -17.74 | Risk: NORMAL     | Conf: 100%
  PGHL.NS         | Price: 5503.50 | Target: 4930.29 | Risk: LOW        | Conf: 100%
  ALKYLAMINE.NS   | Price: 1863.00 | Target: 1504.50 | Risk: LOW        | Conf: 100%
  TEJASNET.NS     | Price:  518.30 | Target:  381.23 | Risk: LOW        | Conf: 100%
  TIMETECHNO.NS   | Price:  179.24 | Target:  154.95 | Risk: LOW        | Conf: 100%
  BANCOINDIA.NS   | Price:  604.00 | Target:  532.28 | Risk: LOW        | Conf: 80%
  AVANTIFEED.NS   | Price:  774.45 | Target:  648.49 | Risk: LOW        | Conf: 100%
  MEDPLUS.NS      | Price:  659.65 | Target:  579.33 | Risk: LOW        | Conf: 100%
  SHAKTIPUMP.NS   | Price:  460.95 | Target:  386.36 | Risk: LOW        | Conf: 100%
  ABFRL.NS        | Price:   50.16 | Target:   42.47 | Risk: LOW        | Conf: 100%
  MMTC.NS         | Price:   60.27 | Target:   52.47 | Risk: LOW        | Conf: 100%
  AEQUS.NS        | Price:  231.67 | Target:  188.62 | Risk: LOW        | Conf: 100%
  JLHL.NS         | Price:  280.05 | Target:  240.87 | Risk: LOW        | Conf: 100%
  ASTRAMICRO.NS   | Price: 1631.20 | Target: 1336.31 | Risk: LOW        | Conf: 100%
  KPIGREEN.NS     | Price:  284.45 | Target:  247.36 | Risk: LOW        | Conf: 100%
  TRANSRAILL.NS   | Price:  408.75 | Target:  356.17 | Risk: LOW        | Conf: 100%
  BIRLACORPN.NS   | Price:  823.60 | Target:  715.08 | Risk: LOW        | Conf: 100%
  MAPMYINDIA.NS   | Price:  899.40 | Target:  778.36 | Risk: LOW        | Conf: 100%
  LATENTVIEW.NS   | Price:  255.35 | Target:  222.56 | Risk: LOW        | Conf: 100%
  LLOYDSENT.NS    | Price:   68.84 | Target:   58.39 | Risk: LOW        | Conf: 100%
  ALOKINDS.NS     | Price:    7.05 | Target:    4.70 | Risk: LOW        | Conf: 100%
  SANDUMA.NS      | Price:  185.40 | Target:  159.38 | Risk: LOW        | Conf: 100%
  TTKPRESTIG.NS   | Price:  530.85 | Target:  454.17 | Risk: LOW        | Conf: 100%
  DBREALTY.NS     | Price:   95.68 | Target:   78.80 | Risk: LOW        | Conf: 100%
  TCI.NS          | Price:  829.80 | Target:  689.42 | Risk: LOW        | Conf: 100%
  JAIBALAJI.NS    | Price:   64.48 | Target:   50.61 | Risk: LOW        | Conf: 100%
  JSLL.NS         | Price:  505.90 | Target:  422.46 | Risk: LOW        | Conf: 80%
  TANLA.NS        | Price:  489.25 | Target:  414.30 | Risk: LOW        | Conf: 100%
  APOLLO.NS       | Price:  370.70 | Target:  288.97 | Risk: LOW        | Conf: 100%
  HAPPSTMNDS.NS   | Price:  321.55 | Target:  259.62 | Risk: LOW        | Conf: 100%
  CAMPUS.NS       | Price:  212.12 | Target:  191.99 | Risk: LOW        | Conf: 100%
  GMRP&UI.NS      | Price:   92.31 | Target:   73.57 | Risk: LOW        | Conf: 100%
  BECTORFOOD.NS   | Price:  221.55 | Target:  174.30 | Risk: LOW        | Conf: 80%
  RCF.NS          | Price:  109.08 | Target:   96.93 | Risk: LOW        | Conf: 100%
  ESABINDIA.NS    | Price: 5627.50 | Target: 5004.29 | Risk: LOW        | Conf: 100%
  SHARDACROP.NS   | Price:  743.10 | Target:  658.37 | Risk: LOW        | Conf: 100%
  NETWORK18.NS    | Price:   27.00 | Target:   22.96 | Risk: LOW        | Conf: 100%
  GRWRHITECH.NS   | Price: 6724.50 | Target: 5441.99 | Risk: LOW        | Conf: 100%
  CERA.NS         | Price: 5645.00 | Target: 5124.64 | Risk: LOW        | Conf: 100%
  KIRLPNU.NS      | Price:  698.65 | Target:  591.06 | Risk: LOW        | Conf: 100%
  BORORENEW.NS    | Price:  459.50 | Target:  384.30 | Risk: LOW        | Conf: 100%
  TRIVENI.NS      | Price:  238.80 | Target:  182.75 | Risk: LOW        | Conf: 100%
  GSFC.NS         | Price:  151.92 | Target:  135.85 | Risk: LOW        | Conf: 100%
  ACI.NS          | Price:  467.15 | Target:  377.20 | Risk: LOW        | Conf: 100%
  THANGAMAYL.NS   | Price: 5044.50 | Target: 4178.79 | Risk: LOW        | Conf: 100%
  RUSTOMJEE.NS    | Price:  353.75 | Target:  300.71 | Risk: LOW        | Conf: 100%
  AJAXENGG.NS     | Price:  559.75 | Target:  461.21 | Risk: LOW        | Conf: 100%
  ETHOSLTD.NS     | Price: 2661.50 | Target: 2214.29 | Risk: LOW        | Conf: 100%
  PNCINFRA.NS     | Price:  138.87 | Target:   94.75 | Risk: LOW        | Conf: 100%
  LLOYDSENGG.NS   | Price:   82.43 | Target:   69.33 | Risk: LOW        | Conf: 100%
  REDTAPE.NS      | Price:  117.35 | Target:   92.81 | Risk: LOW        | Conf: 100%
  ATLANTAELE.NS   | Price: 1666.10 | Target: 1274.42 | Risk: LOW        | Conf: 100%
  EPIGRAL.NS      | Price: 1105.30 | Target:  903.09 | Risk: LOW        | Conf: 100%
  V2RETAIL.NS     | Price:  214.03 | Target:  186.18 | Risk: LOW        | Conf: 80%
  MASTEK.NS       | Price: 1588.20 | Target: 1302.09 | Risk: LOW        | Conf: 100%
  MOIL.NS         | Price:  243.88 | Target:  215.19 | Risk: LOW        | Conf: 100%
  GANESHHOU.NS    | Price:  741.45 | Target:  626.22 | Risk: LOW        | Conf: 100%
  RTNINDIA.NS     | Price:   26.54 | Target:   21.56 | Risk: LOW        | Conf: 100%
  RAYMONDLSL.NS   | Price:  648.35 | Target:  478.01 | Risk: LOW        | Conf: 100%
  PRAJIND.NS      | Price:  316.05 | Target:  273.51 | Risk: LOW        | Conf: 100%
  RATEGAIN.NS     | Price:  858.40 | Target:  702.61 | Risk: LOW        | Conf: 80%
  EPL.NS          | Price:  239.35 | Target:  194.74 | Risk: LOW        | Conf: 80%
  JUSTDIAL.NS     | Price:  669.00 | Target:  575.64 | Risk: LOW        | Conf: 100%
  MHRIL.NS        | Price:  199.29 | Target:  172.43 | Risk: LOW        | Conf: 100%
  THYROCARE.NS    | Price:  555.80 | Target:  486.05 | Risk: LOW        | Conf: 100%
  ARVINDFASN.NS   | Price:  428.10 | Target:  359.65 | Risk: LOW        | Conf: 100%
  CMSINFO.NS      | Price:  230.93 | Target:  194.29 | Risk: LOW        | Conf: 100%
  DHANUKA.NS      | Price:  973.30 | Target:  841.55 | Risk: LOW        | Conf: 100%
  AHLUCONT.NS     | Price:  584.70 | Target:  486.75 | Risk: LOW        | Conf: 100%
  IFBIND.NS       | Price: 1225.10 | Target: 1039.24 | Risk: LOW        | Conf: 100%
  BAJAJELEC.NS    | Price:  323.05 | Target:  280.44 | Risk: LOW        | Conf: 100%
  SURYAROSNI.NS   | Price:  210.62 | Target:  185.97 | Risk: LOW        | Conf: 100%
  PURVA.NS        | Price:  213.43 | Target:  169.97 | Risk: LOW        | Conf: 100%
  RTNPOWER.NS     | Price:    7.14 | Target:    6.14 | Risk: LOW        | Conf: 100%
  RENUKA.NS       | Price:   23.06 | Target:   17.96 | Risk: LOW        | Conf: 80%
  GREENLAM.NS     | Price:  231.51 | Target:  199.57 | Risk: LOW        | Conf: 100%
  HGINFRA.NS      | Price:  442.45 | Target:  381.77 | Risk: LOW        | Conf: 100%
  ICRA.NS         | Price: 4544.70 | Target: 3943.66 | Risk: LOW        | Conf: 100%
  CRAMC.NS        | Price:  234.00 | Target:  204.16 | Risk: LOW        | Conf: 100%
  RALLIS.NS       | Price:  203.80 | Target:  182.59 | Risk: LOW        | Conf: 100%
  GOKEX.NS        | Price:  727.75 | Target:  612.14 | Risk: LOW        | Conf: 100%
  ASHAPURMIN.NS   | Price:  525.35 | Target:  434.44 | Risk: LOW        | Conf: 100%
  SWSOLAR.NS      | Price:  176.06 | Target:  147.11 | Risk: LOW        | Conf: 100%
  PICCADIL.NS     | Price:  589.40 | Target:  490.18 | Risk: LOW        | Conf: 100%
  VIPIND.NS       | Price:  299.10 | Target:  250.10 | Risk: LOW        | Conf: 100%
  ELECTCAST.NS    | Price:   73.38 | Target:   58.90 | Risk: LOW        | Conf: 100%
  PILANIINVS.NS   | Price: 4067.00 | Target: 3527.07 | Risk: LOW        | Conf: 100%
  IMFA.NS         | Price: 1252.20 | Target: 1045.88 | Risk: LOW        | Conf: 100%
  GHCL.NS         | Price:  421.70 | Target:  388.25 | Risk: LOW        | Conf: 100%
  SAATVIKGL.NS    | Price:  411.80 | Target:  341.69 | Risk: LOW        | Conf: 100%
  MASFIN.NS       | Price:  288.95 | Target:  241.58 | Risk: LOW        | Conf: 80%
  RAJESHEXPO.NS   | Price:   70.83 | Target:   52.07 | Risk: LOW        | Conf: 100%
  SENCO.NS        | Price:  348.00 | Target:  294.14 | Risk: LOW        | Conf: 100%
  FISCHER.NS      | Price:   33.15 | Target:   25.51 | Risk: LOW        | Conf: 100%
  STYL.NS         | Price:  360.35 | Target:  283.01 | Risk: LOW        | Conf: 100%
  KSCL.NS         | Price:  696.35 | Target:  612.71 | Risk: LOW        | Conf: 100%
  INDIGOPNTS.NS   | Price: 1099.70 | Target:  903.14 | Risk: LOW        | Conf: 80%
  FIEMIND.NS      | Price: 1937.30 | Target: 1672.16 | Risk: LOW        | Conf: 100%
  BANSALWIRE.NS   | Price:  310.60 | Target:  264.62 | Risk: LOW        | Conf: 80%
  CAPILLARY.NS    | Price:  484.05 | Target:  394.75 | Risk: LOW        | Conf: 80%
  ASHOKA.NS       | Price:  113.43 | Target:   98.30 | Risk: LOW        | Conf: 80%
  GOKULAGRO.NS    | Price:  224.24 | Target:  189.24 | Risk: LOW        | Conf: 100%
  WEBELSOLAR.NS   | Price:   72.94 | Target:   57.53 | Risk: LOW        | Conf: 80%
  ROUTE.NS        | Price:  464.40 | Target:  389.51 | Risk: LOW        | Conf: 100%
  RSYSTEMS.NS     | Price:  242.15 | Target:  200.42 | Risk: LOW        | Conf: 100%
  ZAGGLE.NS       | Price:  178.56 | Target:  149.11 | Risk: LOW        | Conf: 80%
  GAEL.NS         | Price:  156.95 | Target:  132.49 | Risk: LOW        | Conf: 100%
  ORIANA.NS       | Price:  271.75 | Target: -200.58 | Risk: NORMAL     | Conf: 80%
  HCC.NS          | Price:   21.77 | Target:   17.35 | Risk: LOW        | Conf: 100%
  JSFB.NS         | Price:  527.30 | Target:  415.59 | Risk: LOW        | Conf: 80%
  CARERATING.NS   | Price: 1668.60 | Target: 1421.85 | Risk: LOW        | Conf: 100%
  MIDWESTLTD.NS   | Price:  980.80 | Target:  771.69 | Risk: LOW        | Conf: 100%
  ANUP.NS         | Price: 1638.30 | Target: 1389.34 | Risk: LOW        | Conf: 100%
  SUVEN.NS        | Price:  341.55 | Target:  244.55 | Risk: LOW        | Conf: 80%
  REFEX.NS        | Price:  271.85 | Target:  229.03 | Risk: LOW        | Conf: 100%
  NIITMTS.NS      | Price:  217.16 | Target:  177.38 | Risk: LOW        | Conf: 100%
  DBCORP.NS       | Price:  184.06 | Target:  161.77 | Risk: LOW        | Conf: 100%
  BALAMINES.NS    | Price: 2171.50 | Target: 1639.00 | Risk: LOW        | Conf: 100%
  NACLIND.NS      | Price:  146.75 | Target:  116.59 | Risk: LOW        | Conf: 100%
  NFL.NS          | Price:   66.79 | Target:   61.42 | Risk: LOW        | Conf: 100%
  SPARC.NS        | Price:  193.92 | Target:  157.25 | Risk: LOW        | Conf: 100%
  BANARISUG.NS    | Price: 3316.70 | Target: 2658.11 | Risk: LOW        | Conf: 100%
  PACEDIGITK.NS   | Price:  156.17 | Target:  130.53 | Risk: LOW        | Conf: 100%
  RAIN.NS         | Price:  206.92 | Target:  160.21 | Risk: LOW        | Conf: 100%
  HEIDELBERG.NS   | Price:  145.92 | Target:  129.49 | Risk: LOW        | Conf: 100%
  SGMART.NS       | Price:  733.55 | Target:  568.89 | Risk: LOW        | Conf: 80%
  ORIENTCEM.NS    | Price:  124.55 | Target:  109.85 | Risk: LOW        | Conf: 100%
  ORIENTELEC.NS   | Price:  167.36 | Target:  143.93 | Risk: LOW        | Conf: 100%
  GOPAL.NS        | Price:  256.75 | Target:  224.12 | Risk: LOW        | Conf: 100%
  AVANTEL.NS      | Price:  147.23 | Target:  121.27 | Risk: LOW        | Conf: 100%
  HUBTOWN.NS      | Price:  177.69 | Target:  142.44 | Risk: LOW        | Conf: 100%
  KITEX.NS        | Price:  119.50 | Target:  101.54 | Risk: LOW        | Conf: 100%
  GUJALKALI.NS    | Price:  638.70 | Target:  509.73 | Risk: LOW        | Conf: 100%
  DCAL.NS         | Price:  170.52 | Target:  133.62 | Risk: LOW        | Conf: 100%
  MOSCHIP.NS      | Price:  208.89 | Target:  174.39 | Risk: LOW        | Conf: 80%
  RAMKY.NS        | Price:  319.35 | Target:  266.42 | Risk: LOW        | Conf: 100%
  GOLDIAM.NS      | Price:  326.75 | Target:  277.16 | Risk: LOW        | Conf: 100%
  JTEKTINDIA.NS   | Price:  117.77 | Target:  102.19 | Risk: LOW        | Conf: 100%
  HEMIPROP.NS     | Price:  120.77 | Target:  107.08 | Risk: LOW        | Conf: 100%
  CAMLINFINE.NS   | Price:   97.28 | Target:   79.37 | Risk: LOW        | Conf: 100%
  VAIBHAVGBL.NS   | Price:  209.90 | Target:  179.83 | Risk: LOW        | Conf: 100%
  LUXIND.NS       | Price: 1139.20 | Target:  933.36 | Risk: LOW        | Conf: 100%
  MCLOUD.NS       | Price:   25.30 | Target:   21.59 | Risk: LOW        | Conf: 100%
  ARSSBL.NS       | Price:  502.05 | Target:  429.03 | Risk: LOW        | Conf: 100%
  MEDIASSIST.NS   | Price:  324.85 | Target:  274.71 | Risk: LOW        | Conf: 100%
  GOCOLORS.NS     | Price:  306.00 | Target:  255.30 | Risk: LOW        | Conf: 100%
  NSIL.NS         | Price: 5507.50 | Target: 4864.11 | Risk: LOW        | Conf: 100%
  GKENERGY.NS     | Price:  119.77 | Target:   99.72 | Risk: LOW        | Conf: 100%
  INDOSTAR.NS     | Price:  241.05 | Target:  195.36 | Risk: LOW        | Conf: 100%
  ADVENZYMES.NS   | Price:  287.80 | Target:  251.92 | Risk: LOW        | Conf: 80%
  POCL.NS         | Price:  469.95 | Target:  376.43 | Risk: LOW        | Conf: 80%
  ROSSARI.NS      | Price:  437.95 | Target:  379.34 | Risk: LOW        | Conf: 100%
  JUBLCPL.NS      | Price: 2000.10 | Target: 1445.74 | Risk: LOW        | Conf: 100%
  SUNCLAY.NS      | Price: 1254.60 | Target: 1076.89 | Risk: LOW        | Conf: 100%
  BALMLAWRIE.NS   | Price:  167.41 | Target:  152.13 | Risk: LOW        | Conf: 100%
  PRINCEPIPE.NS   | Price:  269.80 | Target:  222.98 | Risk: LOW        | Conf: 100%
  BHAGCHEM.NS     | Price:  246.85 | Target:  207.96 | Risk: LOW        | Conf: 100%
  BAJAJCON.NS     | Price:  512.15 | Target:  413.67 | Risk: LOW        | Conf: 80%
  NAVNETEDUL.NS   | Price:  126.89 | Target:  110.81 | Risk: LOW        | Conf: 100%
  INDOTHAI.NS     | Price:   33.56 | Target:   21.85 | Risk: LOW        | Conf: 100%
  BBL.NS          | Price: 2207.90 | Target: 1894.72 | Risk: LOW        | Conf: 100%
  BOMDYEING.NS    | Price:  111.30 | Target:   96.21 | Risk: LOW        | Conf: 80%
  SENORES.NS      | Price: 1402.60 | Target: 1141.53 | Risk: LOW        | Conf: 80%
  FLAIR.NS        | Price:  235.23 | Target:  199.36 | Risk: LOW        | Conf: 100%
  KKCL.NS         | Price:  485.60 | Target:  412.30 | Risk: LOW        | Conf: 100%
  MAHLOG.NS       | Price:  392.75 | Target:  343.54 | Risk: LOW        | Conf: 100%
  EPACK.NS        | Price:  178.84 | Target:  153.64 | Risk: LOW        | Conf: 100%
  ARKADE.NS       | Price:  118.85 | Target:   95.73 | Risk: LOW        | Conf: 100%
  PSPPROJECT.NS   | Price:  810.10 | Target:  675.74 | Risk: LOW        | Conf: 100%
  STYLAMIND.NS    | Price: 3295.50 | Target: 2739.14 | Risk: LOW        | Conf: 100%
  PARKHOTELS.NS   | Price:  107.38 | Target:   92.35 | Risk: LOW        | Conf: 100%
  GATEWAY.NS      | Price:   52.87 | Target:   47.03 | Risk: LOW        | Conf: 100%
  GLOBUSSPR.NS    | Price:  819.75 | Target:  705.11 | Risk: LOW        | Conf: 100%
  DDEVPLSTIK.NS   | Price:  254.95 | Target:  220.58 | Risk: LOW        | Conf: 100%
  PATELENG.NS     | Price:   25.62 | Target:   21.91 | Risk: LOW        | Conf: 100%
  POLYPLEX.NS     | Price: 1079.30 | Target:  928.41 | Risk: LOW        | Conf: 100%
  SAGCEM.NS       | Price:  151.79 | Target:  123.45 | Risk: LOW        | Conf: 80%
  SIYSIL.NS       | Price:  527.40 | Target:  443.33 | Risk: LOW        | Conf: 100%
  EUROPRATIK.NS   | Price:  231.75 | Target:  181.77 | Risk: LOW        | Conf: 100%
  HPL.NS          | Price:  284.30 | Target:  243.79 | Risk: LOW        | Conf: 100%
  EASEMYTRIP.NS   | Price:    5.76 | Target:    5.00 | Risk: LOW        | Conf: 100%
  ASHIANA.NS      | Price:  354.75 | Target:  305.34 | Risk: LOW        | Conf: 100%
  BRIGHOTEL.NS    | Price:   56.23 | Target:   50.38 | Risk: LOW        | Conf: 100%
  SANDHAR.NS      | Price:  601.25 | Target:  507.47 | Risk: LOW        | Conf: 100%
  SHK.NS          | Price:  137.04 | Target:  109.80 | Risk: LOW        | Conf: 100%
  EFCIL.NS        | Price:  178.67 | Target:  149.48 | Risk: LOW        | Conf: 100%
  ORISSAMINE.NS   | Price: 3821.20 | Target: 3182.70 | Risk: LOW        | Conf: 100%
  VEEDOL.NS       | Price: 1377.70 | Target: 1223.81 | Risk: LOW        | Conf: 100%
  TEAMLEASE.NS    | Price: 1219.00 | Target: 1046.07 | Risk: LOW        | Conf: 100%
  AGIIL.NS        | Price:  270.45 | Target:  206.24 | Risk: LOW        | Conf: 100%
  EMSLIMITED.NS   | Price:  366.65 | Target:  299.33 | Risk: LOW        | Conf: 100%
  SANGHVIMOV.NS   | Price:  430.70 | Target:  342.49 | Risk: LOW        | Conf: 80%
  VIMTALABS.NS    | Price:  603.10 | Target:  499.49 | Risk: LOW        | Conf: 100%
  MUTHOOTMF.NS    | Price:  189.28 | Target:  156.59 | Risk: LOW        | Conf: 100%
  ARVSMART.NS     | Price:  550.10 | Target:  448.64 | Risk: LOW        | Conf: 100%
  DALMIASUG.NS    | Price:  390.50 | Target:  296.70 | Risk: LOW        | Conf: 100%
  KPEL.NS         | Price:  216.88 | Target:  171.89 | Risk: LOW        | Conf: 100%
  PRAKASH.NS      | Price:  118.51 | Target:  102.20 | Risk: LOW        | Conf: 100%
  EPACKPEB.NS     | Price:  226.26 | Target:  175.15 | Risk: LOW        | Conf: 100%
  POKARNA.NS      | Price:  746.85 | Target:  575.60 | Risk: LOW        | Conf: 100%
  CARRARO.NS      | Price:  524.65 | Target:  439.63 | Risk: LOW        | Conf: 80%
  HONDAPOWER.NS   | Price: 1930.30 | Target: 1674.16 | Risk: LOW        | Conf: 100%
  SAKSOFT.NS      | Price:  141.14 | Target:  117.60 | Risk: LOW        | Conf: 100%
  MTNL.NS         | Price:   23.80 | Target:   20.61 | Risk: LOW        | Conf: 100%
  RELTD.NS        | Price:  147.59 | Target:  114.29 | Risk: LOW        | Conf: 100%
  DIGITIDE.NS     | Price:   83.45 | Target:   65.06 | Risk: LOW        | Conf: 100%
  UTKARSHBNK.NS   | Price:   14.17 | Target:   10.61 | Risk: LOW        | Conf: 100%
  NUCLEUS.NS      | Price:  686.25 | Target:  612.95 | Risk: LOW        | Conf: 100%
  SERVOTECH.NS    | Price:   72.80 | Target:   60.49 | Risk: LOW        | Conf: 100%
